date,nav,cash,market_value,daily_return,n_positions,n_orders,n_fills,n_rejections,dividend_cash,gross_exposure,variant
2024-10-14,7582843315.949998,26353315.949997902,7556490000.0,-0.007091239016405293,17,10,10,0,0.0,0.9965246128857014,baseline
2024-10-15,7518930307.949998,38641307.9499979,7480289000.0,-0.008428633605756186,16,10,10,0,0.0,0.9948607971656366,baseline
2024-10-16,7471000809.699998,39927809.6999979,7431073000.0,-0.006374510241080822,17,10,10,0,0.0,0.9946556277107937,baseline
2024-10-17,7519174079.199998,47458079.1999979,7471716000.0,0.006448034303175865,17,10,10,0,0.0,0.9936883920095321,baseline
2024-10-18,7480350410.699998,37723410.6999979,7442627000.0,-0.005163288958477064,18,10,10,0,0.0,0.9949569995215681,baseline
2024-10-21,7502758305.999998,22957305.999997854,7479801000.0,0.0029955675963986295,17,10,10,0,0.0,0.9969401511999075,baseline
2024-10-22,7446566085.749998,23702085.749997854,7422864000.0,-0.007489541573671987,16,10,10,0,0.0,0.9968170448664445,baseline
2024-10-23,7462390135.199998,27365135.199997902,7435025000.0,0.002125012961381012,15,10,10,0,0.0,0.9963329262201239,baseline
2024-10-24,7315858327.199998,22866327.199997902,7292992000.0,-0.01963604225257687,16,10,10,0,0.0,0.9968744163463388,baseline
2024-10-25,7291290718.699998,27498718.699997902,7263792000.0,-0.0033581307074603828,15,10,10,0,0.0,0.9962285526992537,baseline
2024-10-28,7275581981.549997,40236981.54999781,7235345000.0,-0.002154452175348376,14,10,10,0,0.0,0.9944695858486602,baseline
2024-10-29,7246852974.799997,66036974.79999781,7180816000.0,-0.003948688479197049,15,10,10,0,0.0,0.9908874962649812,baseline
2024-10-30,7244590095.549997,74919095.5499978,7169671000.0,-0.00031225681794133653,18,10,10,0,0.0,0.9896586149717406,baseline
2024-10-31,7219088598.799997,54189598.79999781,7164899000.0,-0.0035200744850512056,19,10,10,0,0.0,0.992493567843314,baseline
2024-11-01,7151874692.549997,24076692.549997807,7127798000.0,-0.009310580598937745,19,10,10,0,0.0,0.9966335130878233,baseline
2024-11-04,7103777385.299997,29643385.299997807,7074134000.0,-0.006725132824279223,17,10,10,0,0.0,0.9958270954040115,baseline
2024-11-05,7108288489.049997,61859489.04999781,7046429000.0,0.000635028873418042,17,10,10,0,0.0,0.9912975550802012,baseline
2024-11-06,7226516588.799997,40328588.79999781,7186188000.0,0.01663242845758517,15,10,10,0,0.0,0.9944193598251057,baseline
2024-11-07,7219225712.799997,22707712.799997807,7196518000.0,-0.0010089060075361145,14,10,10,0,0.0,0.9968545500995023,baseline
2024-11-08,7132038890.549997,23834890.549997807,7108204000.0,-0.012077032318772662,10,10,10,0,0.0,0.9966580537605342,baseline
2024-11-11,7008725792.299997,30253792.299997807,6978472000.0,-0.017290020447503607,12,10,10,0,0.0,0.9956834104805135,baseline
2024-11-12,6972089636.799997,41187636.79999781,6930902000.0,-0.005227220551308975,15,10,10,0,0.0,0.9940924975228945,baseline
2024-11-13,7020548791.299997,57964791.29999781,6962584000.0,0.006950449151460036,17,10,10,0,0.0,0.9917435526732855,baseline
2024-11-14,6827375719.549997,48178719.54999781,6779197000.0,-0.027515380562468827,16,10,10,0,0.0,0.9929433033234074,baseline
2024-11-15,6756913170.549997,47024170.54999781,6709889000.0,-0.010320590501300853,16,10,10,0,0.0,0.9930405838638046,baseline
2024-11-18,6721836666.549997,20886666.549997807,6700950000.0,-0.005191202419602026,15,10,10,0,0.0,0.9968927143597618,baseline
2024-11-19,6592059348.049997,38519348.04999781,6553540000.0,-0.019306824152067414,16,10,10,0,0.0,0.9941567049056693,baseline
2024-11-20,6628116338.549997,30258338.549997807,6597858000.0,0.005469761207575585,16,10,10,0,0.0,0.9954348510188316,baseline
2024-11-21,6711458016.049997,25993016.049997807,6685465000.0,0.012573961174349613,17,10,10,0,0.0,0.9961270686655811,baseline
2024-11-22,6653439031.049997,39226031.04999781,6614213000.0,-0.00864476613893006,17,10,10,0,0.0,0.994104397610478,baseline
2024-11-25,6717293449.799997,50408449.79999781,6666885000.0,0.009597205062225278,18,10,10,0,0.0,0.9924957201621885,baseline
2024-11-26,6718298225.549997,43099225.54999781,6675199000.0,0.0001495804459801242,19,10,10,0,0.0,0.9935848001825687,baseline
2024-11-27,6703247551.549997,26528551.549997807,6676719000.0,-0.0022402509526536774,19,10,10,0,0.0,0.9960424329631294,baseline
2024-11-28,6690226433.299997,18195433.299997807,6672031000.0,-0.0019425089331497336,21,10,10,0,0.0,0.9972802963425227,baseline
2024-11-29,6694726225.049997,20519225.049997807,6674207000.0,0.0006725918464587366,20,10,10,0,0.0,0.9969350165547891,baseline
2024-12-02,6686320482.899998,43502482.89999777,6642818000.0,-0.0012555766834120297,20,10,10,0,0.0,0.9934938082894391,baseline
2024-12-03,6637175036.399998,55347036.39999771,6581828000.0,-0.007350148205681695,19,10,10,0,0.0,0.9916610551783763,baseline
2024-12-04,6598339287.549997,59937287.54999769,6538402000.0,-0.005851246748355243,20,10,10,0,0.0,0.990916307128509,baseline
2024-12-05,6802735345.549997,46779345.54999781,6755956000.0,0.03097689419906957,20,10,10,0,0.0,0.993123450615994,baseline
2024-12-06,6762802084.799997,32889084.799997807,6729913000.0,-0.005870177027557322,20,10,10,0,0.0,0.9951367666260826,baseline
2024-12-09,6781058942.249998,32440942.249997616,6748618000.0,0.0026995995478020784,20,10,10,0,0.0,0.9952159474609678,baseline
2024-12-10,6782932616.749998,30799616.749997616,6752133000.0,0.00027631001528760635,20,10,10,0,0.0,0.9954592477192032,baseline
2024-12-11,6771876335.149998,48279335.14999771,6723597000.0,-0.0016300149544015152,19,10,10,0,0.0,0.9928706118126523,baseline
2024-12-12,6739690437.399998,34514437.39999771,6705176000.0,-0.004752877364717412,19,10,10,0,0.0,0.9948789283839403,baseline
2024-12-13,6679801464.399998,23948464.39999771,6655853000.0,-0.008886012429838441,21,10,10,0,0.0,0.9964147939833794,baseline
2024-12-16,6690891848.399998,24809848.39999771,6666082000.0,0.0016602864709536203,20,10,10,0,0.0,0.9962919967977169,baseline
2024-12-17,6686353372.399998,28398372.39999771,6657955000.0,-0.0006783065849562675,18,10,10,0,0.0,0.995752786187278,baseline
2024-12-18,6759895884.149998,35275884.14999771,6724620000.0,0.0109988969553374,16,10,10,0,0.0,0.9947815935697013,baseline
2024-12-19,6685554363.399998,43835363.39999771,6641719000.0,-0.01099743576292489,17,10,10,0,0.0,0.9934432717143138,baseline
2024-12-20,6677042270.899998,22813270.89999771,6654229000.0,-0.0012732066837417566,16,10,10,0,0.0,0.9965833268722256,baseline
2024-12-23,6727391382.399998,30864382.39999771,6696527000.0,0.00754063093466284,15,10,10,0,0.0,0.9954121321853305,baseline
2024-12-24,6680250819.899998,24134819.89999771,6656116000.0,-0.007007257318687898,17,10,10,0,0.0,0.9963871386642996,baseline
2024-12-25,6719895196.649998,35461196.64999771,6684434000.0,0.005934564108267093,21,10,10,0,0.0,0.9947229539133772,baseline
2024-12-26,6688750287.399998,34507287.39999771,6654243000.0,-0.004634731396633396,23,10,10,0,0.0,0.9948409963121211,baseline
2024-12-27,6659658632.149998,44483632.14999771,6615175000.0,-0.00434934090824135,22,10,10,0,0.0,0.9933204335826991,baseline
2024-12-30,6673501853.549997,29313853.549997807,6644188000.0,0.002078668316896959,20,10,10,0,0.0,0.9956074255775619,baseline
2024-12-31,6569785504.299997,34676504.29999781,6535109000.0,-0.015541518010492195,20,10,10,0,0.0,0.9947218209365738,baseline
2025-01-02,6537901901.049997,36175901.04999781,6501726000.0,-0.004853066090077296,17,10,10,0,0.0,0.9944667415330616,baseline
2025-01-03,6405764394.549997,37254394.54999781,6368510000.0,-0.020210995591533498,17,10,10,0,0.0,0.9941842390298192,baseline
2025-01-06,6356660884.549997,53616884.54999781,6303044000.0,-0.007665519206697224,21,10,10,0,0.0,0.9915652438404706,baseline
2025-01-07,6332339575.649998,41163575.64999783,6291176000.0,-0.0038261139522344223,20,10,10,0,0.0,0.9934994680625964,baseline
2025-01-08,6327468570.149998,33591570.14999771,6293877000.0,-0.0007692268302746941,19,10,10,0,0.0,0.9946911517967127,baseline
2025-01-09,6313523327.149998,43472327.14999771,6270051000.0,-0.0022039213384301704,16,10,10,0,0.0,0.9931144109402346,baseline
2025-01-10,6232907638.8499975,51793638.8499977,6181114000.0,-0.012768732152034556,15,10,10,0,0.0,0.9916902925807587,baseline
2025-01-13,6261729673.149998,36792673.14999771,6224937000.0,0.004624171569678204,14,10,10,0,0.0,0.99412419969074,baseline
2025-01-14,6277991190.149998,54742190.14999771,6223249000.0,0.0025969688646458877,13,10,10,0,0.0,0.9912803015340501,baseline
2025-01-15,6333631267.649998,26706267.64999771,6306925000.0,0.008862719907491767,12,10,10,0,0.0,0.9957834192548587,baseline
2025-01-16,6327913168.899998,23471168.89999771,6304442000.0,-0.0009028152268992784,12,10,10,0,0.0,0.9962908516167143,baseline
2025-01-17,6374201124.949998,21944124.949997663,6352257000.0,0.007314884830830648,14,10,10,0,0.0,0.9965573529106097,baseline
2025-01-20,6342243076.699998,29878076.699997663,6312365000.0,-0.005013655456353461,16,10,10,0,0.0,0.9952890363332552,baseline
2025-01-21,6332486171.999998,39921171.999997675,6292565000.0,-0.001538399676897395,18,10,10,0,0.0,0.9936958137900853,baseline
2025-01-22,6277848487.3499975,33861487.34999764,6243987000.0,-0.008628156961730027,19,10,10,0,0.0,0.9946061955113716,baseline
2025-01-23,6357438047.5999975,20507047.59999752,6336931000.0,0.012677840252177885,19,10,10,0,0.0,0.9967743220702341,baseline
2025-01-24,6346169273.0999975,20125273.09999752,6326044000.0,-0.0017725339068390689,17,10,10,0,0.0,0.9968287525538746,baseline
2025-02-03,6311898803.0999975,28815803.09999752,6283083000.0,-0.005400182145355759,16,10,10,0,0.0,0.995434685504488,baseline
2025-02-04,6385314881.399998,31977881.399997473,6353337000.0,0.01163137759178623,17,10,10,0,0.0,0.9949919648452816,baseline
2025-02-05,6414537881.799997,29910881.799997568,6384627000.0,0.004576595037642406,14,10,10,0,0.0,0.9953370168902013,baseline
2025-02-06,6397078866.049997,20686866.049997568,6376392000.0,-0.00272178854840599,16,10,10,0,0.0,0.9967662011860156,baseline
2025-02-07,6377344480.3499975,18659480.34999752,6358685000.0,-0.003084905800479043,19,10,10,0,0.0,0.9970740987243999,baseline
2025-02-10,6316547161.0999975,30925161.09999752,6285622000.0,-0.009533328399826901,20,10,10,0,0.0,0.9951041035060344,baseline
2025-02-11,6362354392.0999975,32415392.09999752,6329939000.0,0.007251941580061372,23,10,10,0,0.0,0.994905126294089,baseline
2025-02-12,6362493731.899998,54601731.89999747,6307892000.0,2.1900666233420907e-05,21,10,10,0,0.0,0.99141818692469,baseline
2025-02-13,6386580074.649998,26522074.649997473,6360058000.0,0.0037856764603534376,18,10,10,0,0.0,0.9958472180196611,baseline
2025-02-14,6394461796.949997,28893796.949997425,6365568000.0,0.0012341068628081153,18,10,10,0,0.0,0.9954814341116591,baseline
2025-02-17,6429367261.199997,19120261.199997425,6410247000.0,0.005458702445708452,17,10,10,0,0.0,0.9970261053034901,baseline
2025-02-18,6448212165.199997,21192165.199997425,6427020000.0,0.002931066656236103,19,10,10,0,0.0,0.9967134820230686,baseline
2025-02-19,6516673393.199997,25024393.199997425,6491649000.0,0.010617086759253214,18,10,10,0,0.0,0.9961599436261285,baseline
2025-02-20,6496623083.949997,21159083.949997425,6475464000.0,-0.0030767706220972135,17,10,10,0,0.0,0.9967430642540629,baseline
2025-02-21,6484834840.649998,27071840.649997473,6457763000.0,-0.001814518581064406,16,10,10,0,0.0,0.9958253615835675,baseline
2025-02-24,6563151388.899998,28071388.899997473,6535080000.0,0.012076876308256157,15,10,10,0,0.0,0.9957228795685753,baseline
2025-02-25,6555931633.049997,21808633.04999745,6534123000.0,-0.0011000440828183855,13,10,10,0,0.0,0.9966734502019431,baseline
2025-02-26,6548886013.0999975,20061013.099997282,6528825000.0,-0.0010746939328166727,13,10,10,0,0.0,0.9969367289246036,baseline
2025-02-27,6646752083.8499975,20060083.849997282,6626692000.0,0.014943926425690535,13,10,10,0,0.0,0.9969819720072396,baseline
2025-02-28,6650100026.5999975,33854026.59999728,6616246000.0,0.0005036960469964047,15,10,10,0,0.0,0.9949092455053934,baseline
2025-03-03,6690442799.5999975,20990799.599997282,6669452000.0,0.006066491156318188,16,10,10,0,0.0,0.996862569454857,baseline
2025-03-04,6660945641.5999975,31493641.599997282,6629452000.0,-0.0044088498898403605,17,10,10,0,0.0,0.9952718963200498,baseline
2025-03-05,6560492316.249997,26722316.24999714,6533770000.0,-0.015080940568353185,16,10,10,0,0.0,0.9959267818691279,baseline
2025-03-06,6687712257.249997,43403257.24999714,6644309000.0,0.019391828367039343,15,10,10,0,0.0,0.9935099992971521,baseline
2025-03-07,6692995883.749997,34278883.74999714,6658717000.0,0.00079004991494247,15,10,10,0,0.0,0.9948783946164941,baseline
2025-03-10,6646175289.499997,31540289.49999714,6614635000.0,-0.00699546138429219,18,10,10,0,0.0,0.9952543699005613,baseline
2025-03-11,6698202512.999997,24025512.99999714,6674177000.0,0.007828144945589255,20,10,10,0,0.0,0.9964131402486909,baseline
2025-03-12,6683579881.749997,20478881.74999714,6663101000.0,-0.0021830679531740227,21,10,10,0,0.0,0.9969359412003265,baseline
2025-03-13,6627443403.499997,31594403.49999714,6595849000.0,-0.008399163209417915,19,10,10,0,0.0,0.9952327916548768,baseline
2025-03-14,6705155570.249997,41587570.24999714,6663568000.0,0.011725813714072553,18,10,10,0,0.0,0.9937976725798107,baseline
2025-03-17,6821836840.999997,40722840.99999714,6781114000.0,0.017401724617352787,18,10,10,0,0.0,0.9940305167143183,baseline
2025-03-18,6760293425.249997,30070425.24999714,6730223000.0,-0.009021531470837507,18,10,10,0,0.0,0.9955519053155766,baseline
2025-03-19,6721722528.749997,25041528.74999714,6696681000.0,-0.005705506266330929,18,10,10,0,0.0,0.9962745369742815,baseline
2025-03-20,6686185375.3499975,61368375.34999716,6624817000.0,-0.005286911687889639,19,10,10,0,0.0,0.9908216162273566,baseline
2025-03-21,6662630118.599997,47118118.59999704,6615512000.0,-0.0035229739272324423,17,10,10,0,0.0,0.9929280002399566,baseline
2025-03-24,6720200544.349997,99850544.34999704,6620350000.0,0.00864079571058296,17,10,10,0,0.0,0.9851417314571147,baseline
2025-03-25,6731822341.849997,70307341.84999704,6661515000.0,0.0017293825419795184,17,10,10,0,0.0,0.9895559718780881,baseline
2025-03-26,6665372462.399997,22726462.399996996,6642646000.0,-0.009871009078314175,17,10,10,0,0.0,0.9965903687260991,baseline
2025-03-27,6698000219.299997,22365219.299996853,6675635000.0,0.004895113826580033,16,10,10,0,0.0,0.9966609109334525,baseline
2025-03-28,6675406162.299997,23030162.299996853,6652376000.0,-0.0033732541445573583,17,10,10,0,0.0,0.9965499983461588,baseline
2025-03-31,6592261540.049997,37205540.04999685,6555056000.0,-0.012455365295907739,17,10,10,0,0.0,0.9943561796169702,baseline
2025-04-01,6630842543.549997,29119543.549996853,6601723000.0,0.005852468574799152,17,10,10,0,0.0,0.9956084700611203,baseline
2025-04-02,6664029516.099997,22132516.099996805,6641897000.0,0.005004940523324786,17,10,10,0,0.0,0.9966788088128173,baseline
2025-04-03,6197944883.099997,19487883.099996805,6178457000.0,-0.0699403614395705,16,10,9,1,0.0,0.9968557508226421,baseline
2025-04-04,6068295881.349997,33314881.349996805,6034981000.0,-0.020918063034654488,15,11,10,1,0.0,0.9945100103881908,baseline
2025-04-08,5664590981.399997,278782981.3999969,5385808000.0,-0.06652689780515264,16,11,11,0,0.0,0.950784975947002,baseline
2025-04-09,5379794171.399997,240834171.39999676,5138960000.0,-0.050276676804229314,17,10,10,0,0.0,0.9552335714477114,baseline
2025-04-10,5719436500.749997,455801500.7499968,5263635000.0,0.06313295983619649,16,10,9,1,0.0,0.9203065720390065,baseline
2025-04-11,5945396766.249996,220957766.24999666,5724439000.0,0.039507434949294096,12,10,10,0,0.0,0.9628354885405969,baseline
2025-04-14,6079546507.499996,246813507.49999666,5832733000.0,0.022563631415067675,14,10,10,0,0.0,0.9594026450500023,baseline
2025-04-15,6016789808.499996,279965808.49999666,5736824000.0,-0.010322595430856674,15,10,10,0,0.0,0.9534692390110612,baseline
2025-04-16,5932579124.599997,261260124.59999666,5671319000.0,-0.013995949099141591,18,10,10,0,0.0,0.9559617968656066,baseline
2025-04-17,5980710377.849997,21839377.849996567,5958871000.0,0.008113040254350556,19,9,9,0,0.0,0.9963483639116049,baseline
2025-04-18,6002516273.099997,30016273.099996567,5972500000.0,0.0036460376564562136,17,10,10,0,0.0,0.9949993849688483,baseline
2025-04-21,5933780329.599997,39078329.59999657,5894702000.0,-0.011451188197196038,17,10,10,0,0.0,0.9934142608203645,baseline
2025-04-22,5907020341.299996,17498341.299996614,5889522000.0,-0.004509770637532884,13,10,10,0,0.0,0.997037704241908,baseline
2025-04-23,5988356088.349997,72921088.34999657,5915435000.0,0.013769335866566479,14,10,10,0,0.0,0.9878228536723358,baseline
2025-04-24,6011555881.349997,27585881.349996567,5983970000.0,0.003874150544443067,15,10,10,0,0.0,0.9954111910636018,baseline
2025-04-25,5942161088.549996,21119088.549996614,5921042000.0,-0.011543566119927129,14,10,10,0,0.0,0.9964458909418172,baseline
2025-04-28,5990987676.799996,49778676.799996614,5941209000.0,0.008216974855172587,15,10,10,0,0.0,0.991691073411357,baseline
2025-04-29,6013260990.049996,37570990.049996614,5975690000.0,0.003717803215695703,17,10,10,0,0.0,0.993751977485733,baseline
2025-05-05,6093060745.149997,21715745.149996758,6071345000.0,0.013270628903691906,18,10,10,0,0.0,0.9964359874194127,baseline
2025-05-06,6071216709.149997,27257709.149996758,6043959000.0,-0.0035850678195499253,21,10,10,0,0.0,0.9955103382969486,baseline
2025-05-07,6092778479.899997,29376479.899996758,6063402000.0,0.0035514744050404445,21,10,10,0,0.0,0.9951784756335866,baseline
2025-05-08,6172859713.149997,17859713.149996758,6155000000.0,0.01314363118800177,22,10,10,0,0.0,0.9971067359408881,baseline
2025-05-09,6132566065.599997,24111065.599996746,6108455000.0,-0.006527549534968813,20,10,10,0,0.0,0.9960683561592194,baseline
2025-05-12,6247766545.149997,19260545.149996758,6228506000.0,0.018785036853692594,20,10,10,0,0.0,0.996917211132841,baseline
2025-05-13,6268196363.399997,59521363.39999676,6208675000.0,0.0032699394419368755,17,10,10,0,0.0,0.9905042280188378,baseline
2025-05-14,6318972531.399997,56840531.39999676,6262132000.0,0.008100602638500876,19,10,10,0,0.0,0.9910047826418699,baseline
2025-05-15,6327166555.899997,26848555.899996758,6300318000.0,0.0012967336792939488,19,10,10,0,0.0,0.9957566225477404,baseline
2025-05-16,6263510012.649997,39731012.64999676,6223779000.0,-0.010060829391418724,19,10,10,0,0.0,0.9936567495589925,baseline
2025-05-19,6172010755.649997,20599755.649996758,6151411000.0,-0.014608303780979881,19,10,10,0,0.0,0.9966623914854427,baseline
2025-05-20,6233475517.399997,19651517.399996758,6213824000.0,0.009958628424899363,18,10,10,0,0.0,0.9968474220609126,baseline
2025-05-21,6253311298.149997,35466298.14999676,6217845000.0,0.003182138230050091,18,10,10,0,0.0,0.9943283971548819,baseline
2025-05-22,6202557873.649997,27817873.649996758,6174740000.0,-0.008116247869351279,19,10,10,0,0.0,0.9955150964784748,baseline
2025-05-23,6178443089.399997,19544089.399996758,6158899000.0,-0.0038878773469321892,18,10,10,0,0.0,0.9968367290728101,baseline
2025-05-26,6309394624.899997,23604624.899996758,6285790000.0,0.0211949084267955,19,10,10,0,0.0,0.9962588130393935,baseline
2025-05-27,6392171571.649997,25065571.649996758,6367106000.0,0.013119633763803762,19,10,10,0,0.0,0.9960787079368825,baseline
2025-05-28,6374568731.649997,27224731.649996758,6347344000.0,-0.002753812190847693,19,10,10,0,0.0,0.9957291649371,baseline
2025-05-29,6429151126.399997,38839126.39999676,6390312000.0,0.008562523528689248,19,10,10,0,0.0,0.9939589028728051,baseline
2025-05-30,6382328199.399997,40398199.39999676,6341930000.0,-0.007282909684255379,17,10,10,0,0.0,0.9936703036669605,baseline
2025-06-02,6415374533.649997,32617533.649996758,6382757000.0,0.005177786728847167,16,10,10,0,0.0,0.9949157241749627,baseline
2025-06-03,6412682730.399997,26813730.399996758,6385869000.0,-0.0004195862978663145,15,10,10,0,0.0,0.9958186407269327,baseline
2025-06-04,6429438240.649997,21085240.649996758,6408353000.0,0.002612870611946594,17,10,10,0,0.0,0.996720515873893,baseline
2025-06-05,6373373183.649997,18719183.649996758,6354654000.0,-0.008720055299004215,19,10,10,0,0.0,0.9970629079593176,baseline
2025-06-06,6368473309.149997,27347309.149996758,6341126000.0,-0.000768803953386854,19,10,10,0,0.0,0.9957058296671032,baseline
2025-06-09,6298363921.649997,21228921.649996758,6277135000.0,-0.011008821753130227,20,10,10,0,0.0,0.9966294545831141,baseline
2025-06-10,6301779807.399997,32211807.399996758,6269568000.0,0.0005423449315555828,19,10,10,0,0.0,0.9948884587553867,baseline
2025-06-11,6254168974.149997,60992974.14999676,6193176000.0,-0.0075551407229577094,20,10,10,0,0.0,0.990247629317005,baseline
2025-06-12,6284830551.399997,47755551.39999676,6237075000.0,0.004902582161871782,19,10,10,0,0.0,0.9924014576034419,baseline
2025-06-13,6209169726.149997,17340726.149996758,6191829000.0,-0.012038642033578073,17,10,10,0,0.0,0.9972072391455228,baseline
2025-06-16,6338788324.649997,39663324.64999676,6299125000.0,0.020875351168789802,17,10,10,0,0.0,0.9937427592437886,baseline
2025-06-17,6365165608.149997,44529608.14999676,6320636000.0,0.004161250092139079,18,10,10,0,0.0,0.9930041713144147,baseline
2025-06-18,6332710144.649997,30503144.649996758,6302207000.0,-0.00509891894382819,18,10,10,0,0.0,0.995183240042059,baseline
2025-06-19,6335584912.899997,18378912.899996758,6317206000.0,0.00045395544472048854,18,10,10,0,0.0,0.9970990976914262,baseline
2025-06-20,6335231994.649997,19760994.649996758,6315471000.0,-5.5704130692224574e-05,17,10,10,0,0.0,0.9968807780572702,baseline
2025-06-23,6339434391.399997,37079391.39999676,6302355000.0,0.0006633374679172466,16,10,10,0,0.0,0.9941509937463351,baseline
2025-06-24,6356152682.899997,25206682.899996758,6330946000.0,0.002637189766121706,16,10,10,0,0.0,0.9960342861228286,baseline
2025-06-25,6338477631.399997,19172631.399996758,6319305000.0,-0.0027807783075367576,16,10,10,0,0.0,0.9969751993278294,baseline
2025-06-26,6347537497.899997,22818497.899996758,6324719000.0,0.0014293442411341672,19,10,10,0,0.0,0.9964051416935236,baseline
2025-06-27,6348871269.399997,22364269.399996758,6326507000.0,0.0002101242411629567,18,10,10,0,0.0,0.9964774416662396,baseline
2025-06-30,6379836772.899997,34034772.89999676,6345802000.0,0.004877324202373856,18,10,10,0,0.0,0.9946652596121944,baseline
2025-07-01,6337988916.649997,22162916.649996758,6315826000.0,-0.006559392934276875,17,10,10,0,0.0,0.9965031626054481,baseline
2025-07-02,6448019530.899997,33539530.899996758,6414480000.0,0.017360493320041526,19,10,10,0,0.0,0.9947984756033585,baseline
2025-07-03,6481033706.149997,32901706.149996758,6448132000.0,0.005120048891258833,19,10,10,0,0.0,0.994923386045844,baseline
2025-07-04,6559119635.399997,25161635.399996758,6533958000.0,0.012048375736096295,20,10,10,0,0.0,0.9961638700315515,baseline
2025-07-07,6686777343.899997,20205343.899996758,6666572000.0,0.01946262846175628,20,10,10,0,0.0,0.9969783136388668,baseline
2025-07-08,6747465458.399997,26179458.399996758,6721286000.0,0.009075838984733409,19,10,10,0,0.0,0.9961201048658344,baseline
2025-07-09,6839399726.649997,30152726.649996758,6809247000.0,0.013625007614607387,17,10,10,0,0.0,0.9955913197275916,baseline
2025-07-10,6869219201.399997,29241201.399996758,6839978000.0,0.00435995495829955,19,10,10,0,0.0,0.9957431550016577,baseline
2025-07-11,6907971857.899997,39263857.89999676,6868708000.0,0.005641493649249485,20,10,10,0,0.0,0.994316152597655,baseline
2025-07-14,7036333606.899997,56192606.89999676,6980141000.0,0.01858168383433778,19,10,10,0,0.0,0.9920139365130595,baseline
2025-07-15,7006351715.399997,84840715.39999676,6921511000.0,-0.004261010516982688,19,10,10,0,0.0,0.9878908854641829,baseline
2025-07-16,7162072409.149997,66966409.14999676,7095106000.0,0.022225646110189512,19,10,10,0,0.0,0.9906498558902528,baseline
2025-07-17,7304412565.899997,22248565.899996758,7282164000.0,0.01987415773235579,18,10,10,0,0.0,0.9969540923791925,baseline
2025-07-18,7328827907.149997,36343907.14999676,7292484000.0,0.0033425468550312143,17,10,10,0,0.0,0.9950409659483831,baseline
2025-07-21,7295757126.149997,59805126.14999676,7235952000.0,-0.004512424281069016,18,10,10,0,0.0,0.9918027525977203,baseline
2025-07-22,7479715557.149997,20079557.149996758,7459636000.0,0.025214440094317725,19,10,10,0,0.0,0.9973154651408097,baseline
2025-07-23,7595504421.149997,23160421.149996758,7572344000.0,0.015480383326785141,17,10,10,0,0.0,0.9969507724746357,baseline
2025-07-24,7735207612.399997,63644612.39999676,7671563000.0,0.018392878669254653,17,10,10,0,0.0,0.9917720873712593,baseline
2025-07-25,7924465939.649997,494374939.64999676,7430091000.0,0.024467129614802907,15,10,9,1,0.0,0.9376141000018189,baseline
2025-07-28,8222143097.649997,455871097.64999676,7766272000.0,0.037564317932212266,16,10,10,0,0.0,0.9445556842983807,baseline
2025-07-29,7698562167.399997,410636167.39999676,7287926000.0,-0.06367937459026307,16,10,8,2,0.0,0.9466606674764725,baseline
2025-07-30,7927930689.399997,615256689.3999968,7312674000.0,0.02979368315960018,18,11,11,0,0.0,0.9223937855280921,baseline
2025-07-31,8052322481.649997,719595481.6499968,7332727000.0,0.015690322875339557,18,10,10,0,0.0,0.9106350393579189,baseline
2025-08-01,7947266918.649997,391156918.64999676,7556110000.0,-0.013046616456234283,16,9,9,0,0.0,0.950780951155414,baseline
2025-08-04,8192086767.649997,378943767.64999676,7813143000.0,0.030805540005895304,15,10,10,0,0.0,0.9537427058089252,baseline
2025-08-05,8217848884.899997,55597884.89999676,8162251000.0,0.003144756394882542,16,9,9,0,0.0,0.9932344965600236,baseline
2025-08-06,8347344093.899997,24582093.899996758,8322762000.0,0.01575779876385197,19,10,10,0,0.0,0.9970550999667115,baseline
2025-08-07,8450719400.399997,29676400.399996758,8421043000.0,0.012384215306943336,22,10,10,0,0.0,0.9964882989253445,baseline
2025-08-08,8429014947.899997,53641947.89999676,8375373000.0,-0.0025683556004678643,22,10,10,0,0.0,0.9936360359743625,baseline
2025-08-11,8542344432.649997,49625432.64999676,8492719000.0,0.013445163574924646,20,10,10,0,0.0,0.9941906542119372,baseline
2025-08-12,8595387496.399998,40202496.39999676,8555185000.000001,0.006209426951606201,19,10,10,0,0.0,0.9953227825485663,baseline
2025-08-13,8701577562.399998,52159562.39999676,8649418000.0,0.01235430817336347,19,10,10,0,0.0,0.9940057349341593,baseline
2025-08-14,8960645114.649998,28385114.649996758,8932260000.0,0.02977248095442442,18,10,10,0,0.0,0.9968322465305997,baseline
2025-08-15,8780746407.399998,46661407.39999676,8734085000.0,-0.020076535221317804,17,10,10,0,0.0,0.994685940666653,baseline
2025-08-18,8938866523.899998,41108523.89999676,8897758000.0,0.018007594020337914,18,10,10,0,0.0,0.9954011480325738,baseline
2025-08-19,8934362921.649998,63312921.64999676,8871050000.0,-0.000503822519103414,18,10,10,0,0.0,0.9929135493817275,baseline
2025-08-20,8869962690.899998,27111690.899996758,8842851000.0,-0.007208150297313698,18,10,10,0,0.0,0.9969434267262688,baseline
2025-08-21,8845543565.899998,29258565.899996758,8816285000.0,-0.002753013270850868,18,10,10,0,0.0,0.9966922817482025,baseline
2025-08-22,8501128499.399997,53201499.39999676,8447927000.0,-0.038936563246122935,16,10,10,0,0.0,0.9937418309341223,baseline
